# Time	O2	HbO2	HbO22	HbCO	HbO23	Hb	HbO24	CO	Values[Total_Hb]	Values[Sat_O2]	Values[O2_content]	
0	100	0	0	0	0	1	0	0	1	0	0	
1	96.0408	1.39556e-08	2.68061e-06	0	0.00102979	1.4531e-10	0.989018	0	0.990051	0.999739	3.95917	
2	96.0802	1.37997e-08	2.65176e-06	0	0.00101913	1.43628e-10	0.979178	0	0.980199	0.999739	3.91977	
3	96.1192	1.36458e-08	2.62324e-06	0	0.00100858	1.41968e-10	0.969435	0	0.970446	0.999739	3.88077	
4	96.1578	1.34938e-08	2.59506e-06	0	0.000998139	1.4033e-10	0.959789	0	0.960789	0.999739	3.84215	
5	96.1961	1.33436e-08	2.56719e-06	0	0.000987815	1.38713e-10	0.950239	0	0.951229	0.999739	3.80392	
6	96.2339	1.31952e-08	2.53965e-06	0	0.000977602	1.37117e-10	0.940784	0	0.941764	0.999739	3.76607	
7	96.2714	1.30487e-08	2.51243e-06	0	0.000967498	1.35541e-10	0.931424	0	0.932394	0.999739	3.7286	
8	96.3085	1.29039e-08	2.48551e-06	0	0.000957503	1.33986e-10	0.922156	0	0.923116	0.999739	3.6915	
9	96.3452	1.27609e-08	2.45891e-06	0	0.000947615	1.32451e-10	0.912981	0	0.913931	0.999739	3.65477	
10	96.3816	1.26197e-08	2.43261e-06	0	0.000937832	1.30935e-10	0.903897	0	0.904838	0.99974	3.61841	
11	96.4176	1.24801e-08	2.4066e-06	0	0.000928154	1.29439e-10	0.894904	0	0.895834	0.99974	3.5824	
12	96.4532	1.23423e-08	2.3809e-06	0	0.00091858	1.27961e-10	0.886	0	0.886921	0.99974	3.54676	
13	96.4885	1.2206e-08	2.35548e-06	0	0.000909108	1.26503e-10	0.877184	0	0.878096	0.99974	3.51147	
14	96.5235	1.20715e-08	2.33036e-06	0	0.000899736	1.25063e-10	0.868456	0	0.869359	0.99974	3.47653	
15	96.5581	1.19385e-08	2.30552e-06	0	0.000890465	1.23641e-10	0.859816	0	0.860708	0.99974	3.44194	
16	96.5923	1.18072e-08	2.28096e-06	0	0.000881293	1.22238e-10	0.851261	0	0.852144	0.99974	3.40769	
17	96.6262	1.16774e-08	2.25668e-06	0	0.000872218	1.20852e-10	0.842791	0	0.843665	0.99974	3.37378	
18	96.6598	1.15492e-08	2.23268e-06	0	0.00086324	1.19483e-10	0.834405	0	0.835271	0.99974	3.34021	
19	96.693	1.14225e-08	2.20894e-06	0	0.000854357	1.18132e-10	0.826103	0	0.82696	0.99974	3.30698	
20	96.7259	1.12973e-08	2.18548e-06	0	0.000845568	1.16797e-10	0.817883	0	0.818731	0.99974	3.27407	
21	96.7585	1.11736e-08	2.16228e-06	0	0.000836873	1.1548e-10	0.809746	0	0.810585	0.999741	3.2415	
22	96.7908	1.10514e-08	2.13933e-06	0	0.00082827	1.14178e-10	0.801689	0	0.802519	0.999741	3.20924	
23	96.8227	1.09306e-08	2.11665e-06	0	0.000819759	1.12893e-10	0.793712	0	0.794534	0.999741	3.17731	
24	96.8543	1.08112e-08	2.09422e-06	0	0.000811338	1.11624e-10	0.785815	0	0.786629	0.999741	3.1457	
25	96.8856	1.06933e-08	2.07205e-06	0	0.000803005	1.10371e-10	0.777996	0	0.778802	0.999741	3.1144	
26	96.9166	1.05767e-08	2.05012e-06	0	0.000794762	1.09133e-10	0.770256	0	0.771052	0.999741	3.08341	
27	96.9473	1.04616e-08	2.02844e-06	0	0.000786605	1.0791e-10	0.762592	0	0.76338	0.999741	3.05273	
28	96.9776	1.03477e-08	2.007e-06	0	0.000778535	1.06703e-10	0.755004	0	0.755785	0.999741	3.02236	
29	97.0077	1.02353e-08	1.9858e-06	0	0.000770549	1.0551e-10	0.747492	0	0.748265	0.999741	2.99228	
30	97.0375	1.01241e-08	1.96483e-06	0	0.000762649	1.04332e-10	0.740055	0	0.740819	0.999741	2.96251	
31	97.067	1.00142e-08	1.9441e-06	0	0.000754831	1.03169e-10	0.732691	0	0.733448	0.999741	2.93303	
32	97.0961	9.90566e-09	1.9236e-06	0	0.000747096	1.02019e-10	0.725401	0	0.72615	0.999741	2.90385	
33	97.125	9.79835e-09	1.90333e-06	0	0.000739443	1.00884e-10	0.718184	0	0.718925	0.999742	2.87496	
34	97.1536	9.6923e-09	1.88328e-06	0	0.00073187	9.97629e-11	0.711038	0	0.711772	0.999742	2.84635	
35	97.182	9.58747e-09	1.86346e-06	0	0.000724377	9.86551e-11	0.703963	0	0.70469	0.999742	2.81803	
36	97.21	9.48387e-09	1.84385e-06	0	0.000716962	9.75609e-11	0.696959	0	0.697678	0.999742	2.78999	
37	97.2378	9.38146e-09	1.82446e-06	0	0.000709626	9.64799e-11	0.690024	0	0.690736	0.999742	2.76223	
38	97.2653	9.28025e-09	1.80529e-06	0	0.000702367	9.5412e-11	0.683159	0	0.683863	0.999742	2.73475	
39	97.2925	9.18021e-09	1.78633e-06	0	0.000695184	9.43571e-11	0.676361	0	0.677058	0.999742	2.70754	
40	97.3194	9.08132e-09	1.76757e-06	0	0.000688077	9.33148e-11	0.669632	0	0.670322	0.999742	2.68059	
41	97.3461	8.98357e-09	1.74903e-06	0	0.000681044	9.22851e-11	0.662969	0	0.663652	0.999742	2.65392	
